OBJECTID *,OBJECTID,DB,pedon_id,obs_date,x_std,y_std,cl,si,sa,Shape *,Y,X,IAphysregionsv4,IA_slp9m,IA_rel135m,IA_prc63m,TWI30m,IA_DHPFP,Cedar,Nish,DesMoines,Iowa2,Missouri2
383,5481,NASIS,1979IA129017,41099,-95.794089,41.159028,11.6,75.199997,13.2,Point,4560176,265567.2,15,22.436301,24.96997,-0.003862,4.920914,3,-315332.8,-27017.03,-178774,-248269.7,4205.948
384,5483,NASIS,1979IA129019,41099,-95.787489,41.151103,15.2,72.800003,12,Point,4559276,266092.2,15,16.47357,-1.910034,-0.006782,8.945197,3,-315328.8,-26185.88,-178673.6,-248442,5008.992
385,2147,NASIS,Y07IA029004,39393,-94.929443,41.16639,24,<Null>,<Null>,Point,4559024,338134.2,13,0.44329,10.92999,0.000233,7.210901,1,-254880,42339.82,-116260.1,-189488.1,76540.84
386,14341,NCSS,S2012IA029001,10/12/2012,-94.948357,41.175559,35.4,62.2,2.4,Point,4560077,336571.2,13,3.824696,0.549988,-0.000744,8.353992,3,-255427.4,40742.12,-116811,-190142.9,75013.06
387,2086,NASIS,Y06IA003012,38951,-94.866608,41.143055,20,<Null>,<Null>,Point,4556318,343351.2,13,7.408067,2.26001,-0.000233,6.150146,3,-252391.9,47844.85,-113851,-186703,81865.31
388,2087,NASIS,2006IA003013,38973,-94.89447,41.143444,27,<Null>,<Null>,Point,4556411,341014.2,13,5.145368,-3.059998,-0.000044,7.011914,3,-254146.4,45556.67,-115569.2,-188535.7,79563.63
389,2121,NASIS,2007IA003004,39182,-94.61808,41.130806,32,<Null>,<Null>,Point,4554539,364183.2,13,2.950736,3.22998,0.000565,9.26192,3,-237403.1,68778.27,-97586.16,-171073.4,102831.8
390,5807,NASIS,1972IA175002,26549,-94.165311,41.156614,27.700001,67,5.3,Point,4556798,402226.2,13,0.381951,4.090027,-0.000074,8.364683,6,-208784.7,104260.5,-66043.77,-142082,140678.5
391,5769,NASIS,1984IA039001,30896,-94.001228,41.140267,30.9,67.099998,2,Point,4554812,415972.2,13,1.63075,11.28992,0.000739,5.887717,2,-200294.1,118079.2,-58495.81,-134523.3,154512.9
392,13134,NASIS,1984IA039031,30897,-93.991956,41.145731,30.299999,66.599998,3.1,Point,4555409,416758.2,13,0.756659,3.039978,0.000129,8.51426,1,-199376.7,118596.2,-57601.13,-133611.1,155219.9
393,5809,NASIS,1987IA039002,42303,-93.914625,41.147611,26.799999,35.799999,37.400002,Point,4555547,423250.2,13,13.353777,2.080017,-0.001005,6.21978,3,-193964.5,124833.9,-53930.32,-129281.9,161707.7
394,5856,NASIS,1983IA039001,30517,-93.788831,41.154694,33.299999,64.5,2.2,Point,4556231,433813.2,13,0.134904,2.880005,-0.000011,7.658347,1,-185060,134968.2,-48457.2,-122328.9,172278.5
395,14165,NCSS,S1994IA181001,9/14/1994,-93.656113,41.191666,30.4,67.3,2.3,Point,4560242,444979.2,13,1.906185,5.690002,0.00049,11.65253,2,-173792.1,142310.4,-38472.07,-112805.9,183403.9
396,14158,NCSS,S1994IA117013,8/24/1994,-93.357498,41.149723,26.3,69.2,4.5,Point,4555439,470002.2,12,0.732898,3.730042,0.000205,10.18585,1,-158556.1,166236.8,-35361.7,-106413.6,208123.5
397,14166,NCSS,S1994IA117009,8/22/1994,-93.363335,41.151112,31,66,3,Point,4555595,469513.2,12,3.650251,-1.25,0.0005,8.337367,3,-158832.3,165751.9,-35398.59,-106481.8,207638.6
398,14167,NCSS,S1994IA117007,8/22/1994,-93.351387,41.151943,21.7,63.8,14.5,Point,4555685,470515.2,12,3.316517,3.050049,-0.000284,7.77025,3,-158065,166575.7,-34985.71,-106063.5,208643.5
399,14168,NCSS,S1994IA117011,8/24/1994,-93.361389,41.150555,27.7,68.5,3.8,Point,4555535,469675.2,12,7.442284,0.460022,0.00015,11.54729,3,-158693,165926.3,-35345.44,-106416.4,207837.3
400,14173,NCSS,S1994IA117014,8/24/1994,-93.354446,41.150555,19.8,76.7,3.5,Point,4555532,470257.2,12,0.544045,10.76996,0.000072,12.43734,1,-158345.2,166362.5,-35192.33,-106254.4,208333.8
401,14174,NCSS,S1994IA117010,8/22/1994,-93.362503,41.150833,26.3,70.4,3.3,Point,4555565,469582.2,12,1.631368,0.089966,0.000117,8.390493,2,-158762.6,165839.1,-35371.88,-106449,207737.9
402,14184,NCSS,S1994IA117008,8/22/1994,-93.365555,41.15139,31.3,66.3,2.4,Point,4555628,469327.2,12,4.008625,4.369995,0.002846,6.49558,3,-158900.1,165528.5,-35356.61,-106453.1,207451.8
403,14992,NCSS,S1994IA117006,8/22/1994,-93.353058,41.151112,22.2,72.8,5,Point,4555592,470374.2,12,4.318634,14.64001,0.001664,8.725108,3,-158206.4,166537.1,-35116.09,-106190.2,208532.4
404,4379,NASIS,2010IA135012,40375,-92.803923,41.140685,30.5,67.5,2,Point,4554395,516454.2,13,1.496136,1.359985,0.000363,8.00688,1,-123333.6,208383.6,-11179,-90204.32,254161.1
405,4579,NASIS,2010IA13580001,29738,-92.719627,41.154968,22.6,74.300003,3.1,Point,4556000,523525.2,13,9.14634,11.10999,0.001691,6.488941,3,-116080.3,214314.9,-4875.449,-85755.52,261379.2
406,4561,NASIS,2010IA17980003,27546,-92.522469,41.158222,23.1,74.300003,2.6,Point,4556432,540064.3,16,0.190977,19.07001,0.001056,6.914533,1,-99582.38,229599.9,7043.437,-79443.69,277854.3
407,4375,NASIS,2010IA179008,40371,-92.208709,41.147861,28.299999,69.900002,1.9,Point,4555472,566401.3,16,2.144938,5.22998,0.001166,7.84128,2,-73919.55,254722.7,22086.42,-67912.45,304072.5
408,1893,NASIS,2003IA101001,37958,-92.024025,41.144806,25.799999,73.199997,1,Point,4555292,581902.3,16,0.063676,-0.059998,-0.000019,8.549472,5,-58956,269517.8,30633.97,-54847.61,319510.2
409,14180,NCSS,S1995IA101001,1/11/1989,-92.02433,41.145016,24.4,74.3,1.3,Point,4555316,581875.3,16,0.256734,-0.490021,-0.00031,10.14852,5,-58956,269517.8,30633.97,-54847.61,319510.2
410,14255,NCSS,2003IA101001,12/3/2003,-92.024025,41.144806,25.8,73.2,1,Point,4555292,581902.3,16,0.063676,-0.059998,-0.000019,8.549472,5,-58956,269517.8,30633.97,-54847.61,319510.2
411,14262,NCSS,S2003IA183001,12/2/2003,-91.537392,41.180473,22.5,74,3.5,Point,4559822,622672.3,16,0.756569,0.550018,0.00061,7.97609,6,-19809.09,307496.8,55644.77,-19184.63,360498.4
412,9017,NASIS,1982IA115001,30126,-91.370006,41.16367,29,<Null>,<Null>,Point,4558208,636748.3,16,0.190977,-2.509979,-0.000363,16.11442,5,-12592.86,321457.4,62922.18,-11150.79,374046.6
413,4458,NASIS,1976IA129001,27942,-95.845558,41.16,45.400002,49.799999,4.8,Point,4560422,261250.2,8,0.203879,-0.549988,-0.000791,15.33644,6,-319103.1,-31123.63,-182746.3,-251601.7,-728.011
414,13110,NASIS,1986IA155012,42748,-95.837256,41.160775,49.200001,46.900002,3.9,Point,4560485,261949.2,8,4.19252,-2.860046,-0.000205,11.37399,3,-318439.5,-30515.9,-182062,-250988.2,921.9545
415,13406,NASIS,1976IA155001,27968,-95.817958,41.204358,46.700001,50.299999,3,Point,4565273,263725.2,8,0.313407,-0.959961,-0.000256,7.918479,6,-314593.1,-30989.03,-178584.9,-246629.5,3405.877
416,13437,NASIS,1977IA155003,28138,-95.857433,41.200653,4.1,7.2,88.699997,Point,4564970,260401.2,8,9.35638,-0.820007,-0.000179,8.139719,3,-317655.7,-33809.46,-181766.8,-249440.4,-1431.782
417,13629,NCSS,80IA155001,6/1/1981,-95.641667,41.208611,27,68.8,4.2,Point,4565282,278524.2,15,2.646041,-6.140015,-0.000136,11.56271,4,-301574.6,-17062.82,-164909.2,-235039.4,17279.18
418,13633,NCSS,81IA155001,6/1/1981,-95.641667,41.208611,26.4,69.3,4.3,Point,4565282,278524.2,15,2.646041,-6.140015,-0.000136,11.56271,4,-301574.6,-17062.82,-164909.2,-235039.4,17279.18
419,13634,NCSS,81IA155002,6/1/1981,-95.641667,41.208611,23.1,69.7,7.2,Point,4565282,278524.2,15,2.646041,-6.140015,-0.000136,11.56271,4,-301574.6,-17062.82,-164909.2,-235039.4,17279.18
420,14926,NCSS,80IA155002,6/1/1981,-95.641667,41.208611,26.8,69,4.2,Point,4565282,278524.2,15,2.646041,-6.140015,-0.000136,11.56271,4,-301574.6,-17062.82,-164909.2,-235039.4,17279.18
421,14927,NCSS,80IA155003,6/1/1981,-95.641667,41.208611,29,66.7,4.3,Point,4565282,278524.2,15,2.646041,-6.140015,-0.000136,11.56271,4,-301574.6,-17062.82,-164909.2,-235039.4,17279.18
422,3551,NASIS,09IA0293021-01,39961,-95.136269,41.22364,27,<Null>,<Null>,Point,4565786,320938.2,14,0.749216,-1.210022,-0.000237,11.68656,6,-265038.6,24490.2,-126874.8,-200677.4,59441.57
423,3552,NASIS,09IA0293021-02,39961,-95.136162,41.223839,27,<Null>,<Null>,Point,4565807,320950.2,14,0.634178,-1.000061,-0.000205,17.9205,6,-265038.6,24490.2,-126874.8,-200677.4,59441.57
424,3553,NASIS,09IA0293021-03,39961,-95.135994,41.224052,27,<Null>,<Null>,Point,4565831,320965.2,14,0.611466,-0.860046,-0.000268,17.85202,6,-264983.5,24449.95,-126823.5,-200628.8,59448.55
425,3554,NASIS,09IA0293021-04,39961,-95.135841,41.224243,27,<Null>,<Null>,Point,4565852,320977.2,14,0.700883,-1.049988,-0.000012,10.19334,6,-264900,24541.6,-126737.7,-200541.4,59548.3
426,14572,NCSS,S2012IA029002,10/23/2012,-94.951498,41.179468,26.6,70.6,2.8,Point,4560515,336316.2,13,7.097353,1.109985,0.000807,6.108899,3,-255431.7,40411.51,-116818.9,-190178.4,74706.7
427,13142,NASIS,1971IA001004,26093,-94.448678,41.202394,40.299999,58.299999,1.4,Point,4562237,378535.2,13,1.926145,2.51001,0.000467,8.255622,2,-221619.5,79985.56,-81358.96,-155170.4,116901.5
428,13287,NASIS,2001IA001001,43464,-94.474171,41.186106,30,<Null>,<Null>,Point,4560464,376366.2,13,0.630125,6.47998,0.000509,7.313541,1,-224384,78554.05,-84086.68,-157936.2,114804.4
429,13512,NCSS,S1961IA001001,10/12/1961,-94.400559,41.198334,30.9,67.1,2,Point,4561721,382564.2,13,1.199549,3.149963,0.000903,9.470317,1,-219094,83983.63,-78277.71,-152554.9,120900
430,13126,NASIS,1971IA001003,26094,-94.243794,41.222525,26.200001,71.599998,2.2,Point,4564205,395746.2,13,2.11518,16.87994,0.001812,5.934914,2,-207890.2,96071.9,-66020.98,-141213.2,134123.3
431,5812,NASIS,1966IA121001,24381,-94.182167,41.229567,31.4,40.200001,28.4,Point,4564916,400924.2,13,8.240365,-5.330017,-0.001575,6.058892,3,-203751.9,100977.7,-61509.35,-137047.8,139336.8
432,5806,NASIS,1971IA181001,26246,-93.673797,41.247158,27.299999,55.099998,17.6,Point,4566413,443545.2,13,1.655021,-6.72998,-0.0003,8.31237,4,-171220.6,137834.7,-34470.28,-108502.8,181960.7
433,14182,NCSS,S1994IA181003,9/15/1994,-93.655472,41.19947,30,66.2,3.8,Point,4561109,445039.2,13,4.001957,11.65997,0.001048,6.50224,3,-173290.5,141882,-37802.91,-112126.6,183400.4
434,14194,NCSS,S1994IA181002,9/15/1994,-93.656059,41.192528,31.1,65.3,3.6,Point,4560338,444985.2,13,0.95533,4.869995,0.001323,11.9225,1,-173729.3,142256.7,-38388.15,-112720.9,183403.3
435,8638,NASIS,1978IA181101,42066,-93.440397,41.233261,26,69,5,Point,4564745,463093.2,12,1.791554,10.06995,0.00355,8.718695,2,-157081.2,155742.1,-27940.65,-100297.8,201523.8
436,1189,NASIS,94IA107018,34583,-92.271385,41.212776,18,79,3,Point,4562633,561079.3,16,1.318756,6.709991,0.000317,8.239678,1,-77933.11,247455.1,25107.77,-67279.49,299461.3
437,1627,NASIS,98IA107055,35921,-92.221947,41.225555,10,30,60,Point,4564088,565213.3,13,4.432593,-19.28,-0.009645,7.805001,3,-73703.32,250960.8,28527.18,-64829.78,303609.5
438,1800,NASIS,S1995IA107001,34584,-92.276542,41.223361,24,73,3,Point,4563806,560638.3,13,1.4068,15.84,0.001669,6.501851,2,-78309.7,246650.3,25763.54,-66380.2,299007.4
439,5203,NASIS,S1995IA107001,34584,-92.276542,41.223361,11,86.049999,2.95,Point,4563806,560638.3,13,1.4068,15.84,0.001669,6.501851,2,-78309.7,246650.3,25763.54,-66380.2,299007.4
440,14163,NCSS,S1995IA107001,9/7/1994,-92.276542,41.223361,17.2,78.8,4,Point,4563806,560638.3,13,1.4068,15.84,0.001669,6.501851,2,-78309.7,246650.3,25763.54,-66380.2,299007.4
441,1264,NASIS,95IA107031,34940,-92.16111,41.204166,24,73,3,Point,4561763,570334.3,16,2.316039,8.320007,0.002157,6.56792,2,-68929.24,256509.4,29443,-61536.66,308521.3
442,1324,NASIS,96IA107048,35298,-92.145836,41.197498,34,41,25,Point,4561034,571621.3,16,4.440751,-2.799988,-0.001056,6.759898,3,-67750.27,257957.5,29719.52,-60688.22,309746.5
443,1263,NASIS,95IA107030,34940,-92.113609,41.234444,32,60,8,Point,4565162,574282.3,13,0.213563,-0.330017,-0.000076,8.8773,6,-64538.36,259378.2,34596.1,-56438.99,312719.6
444,1268,NASIS,95IA107035,34955,-91.996391,41.201946,18,74,8,Point,4561661,584146.3,16,1.174124,-3.030029,-0.00027,7.560914,6,-55329.65,269764.4,37260.17,-49511.71,322246.6
445,1269,NASIS,95IA107036,34961,-91.960556,41.209999,26,29,45,Point,4562591,587140.3,16,0.547634,-8.519989,-0.003114,5.685033,6,-52216.86,272400.5,39583.46,-46481.18,325318.9
446,1270,NASIS,95IA107037,34960,-91.960556,41.209721,20,55,25,Point,4562561,587143.3,16,0.8214,-8.519989,0.000115,8.658984,2,-52216.86,272400.5,39583.46,-46481.18,325318.9
447,13536,NCSS,S1944IA183008,10/5/1944,-91.754166,41.221111,18.5,78.3,3.2,Point,4564052,604426.3,16,5.899711,0.669983,-0.001092,6.796907,3,-34958.55,288703.4,50535.14,-30909.54,342683
448,4378,NASIS,2010IA115011,40374,-91.437926,41.189956,29,<Null>,<Null>,Point,4561022,630997.3,16,3.228967,6.119995,0.00091,6.16305,3,-12681.09,315248.5,61801.29,-12517.59,368881.8
449,5895,NASIS,S2016IA115002,42578,-91.126497,41.228772,29,<Null>,<Null>,Point,4565846,657022.3,7,0.272012,-0.780029,-0.000186,7.805052,6,18094.47,339486.1,81326.63,6087.692,395226.3
450,5894,NASIS,S2016IA115001,42577,-91.0992,41.215925,24,<Null>,<Null>,Point,4564469,659341.3,7,1.026411,-0.190002,-0.000219,10.30895,6,20689.13,342028.9,81845.52,7316.42,397369
451,14085,NCSS,87IA155003,6/1/1988,-95.233333,41.25,33.4,61.8,4.8,Point,4568915,312877.2,14,4.646504,-2.039978,-0.001457,7.225024,3,-270098.2,15924.82,-132323.9,-206269,51802.8
452,14129,NCSS,87IA155001,6/1/1988,-95.233333,41.25,31.6,65.8,2.6,Point,4568915,312877.2,14,4.646504,-2.039978,-0.001457,7.225024,3,-270098.2,15924.82,-132323.9,-206269,51802.8
453,14938,NCSS,87IA155002,6/1/1988,-95.233333,41.25,31.5,65.7,2.8,Point,4568915,312877.2,14,4.646504,-2.039978,-0.001457,7.225024,3,-270098.2,15924.82,-132323.9,-206269,51802.8
454,3043,NASIS,09IA0293014-02,39952,-95.150856,41.251385,38,<Null>,<Null>,Point,4568894,319792.2,14,0.47849,-0.429993,-0.000148,10.07785,6,-264268.3,22359.12,-126269.6,-200159,58643.67
455,3045,NASIS,09IA0293014-04,39952,-95.150856,41.250893,36,<Null>,<Null>,Point,4568840,319792.2,14,0.580786,-0.229981,0.000024,12.34267,6,-264268.3,22359.12,-126269.6,-200159,58643.67
456,3046,NASIS,09IA0293014-05,39952,-95.150848,41.250656,36,<Null>,<Null>,Point,4568813,319792.2,14,0.414842,-0.169983,0.000053,11.4395,6,-264322.3,22389.73,-126318.7,-200206.1,58631.48
457,3047,NASIS,09IA0293014-06,39952,-95.150375,41.250164,36,<Null>,<Null>,Point,4568759,319831.2,14,0.162179,-0.119995,-0.000022,9.787837,6,-264322.3,22389.73,-126318.7,-200206.1,58631.48
458,3048,NASIS,09IA0293014-07,39952,-95.150337,41.250366,35,<Null>,<Null>,Point,4568780,319834.2,14,0.071246,-0.130005,-0.000012,11.20245,6,-264322.3,22389.73,-126318.7,-200206.1,58631.48
459,3049,NASIS,09IA0293014-08,39952,-95.150337,41.250584,37,<Null>,<Null>,Point,4568804,319834.2,14,0.11488,-0.210022,-0.00001,12.82294,6,-264322.3,22389.73,-126318.7,-200206.1,58631.48
460,3050,NASIS,09IA0293014-09,39952,-95.150337,41.250794,36,<Null>,<Null>,Point,4568828,319834.2,14,0.063724,-0.190002,-0.000087,12.82294,6,-264268.3,22359.12,-126269.6,-200159,58643.67
461,3051,NASIS,09IA0293014-10,39952,-95.15033,41.251045,36,<Null>,<Null>,Point,4568855,319837.2,14,0,-0.289917,-0.000113,12.94059,6,-264268.3,22359.12,-126269.6,-200159,58643.67
462,3052,NASIS,09IA0293015-01,39952,-95.149513,41.270557,36,<Null>,<Null>,Point,4571021,319957.2,14,0.284763,0.25,0.000223,9.826917,6,-263054.1,21910.04,-125164,-199088.5,59037.11
463,3053,NASIS,09IA0293015-02,39952,-95.149681,41.270557,36,<Null>,<Null>,Point,4571021,319945.2,14,0.270082,0.179993,0.000214,9.826917,6,-263054.1,21910.04,-125164,-199088.5,59037.11
464,3054,NASIS,09IA0293015-03,39952,-95.150085,41.270546,36,<Null>,<Null>,Point,4571021,319909.2,14,0.271955,0.100037,0.000091,11.23921,6,-263054.1,21910.04,-125164,-199088.5,59037.11
465,3055,NASIS,09IA0293015-04,39952,-95.150383,41.270546,36,<Null>,<Null>,Point,4571021,319885.2,14,0.213519,0.099976,0.000138,8.97958,6,-263054.1,21910.04,-125164,-199088.5,59037.11
466,3057,NASIS,09IA0293015-06,39952,-95.150925,41.271202,36,<Null>,<Null>,Point,4571096,319843.2,14,0.142318,-0.25,0.00001,8.703848,6,-263085.1,21791.05,-125204,-199130.8,58954.22
467,3060,NASIS,09IA0293015-09,39952,-95.150017,41.271206,37,<Null>,<Null>,Point,4571093,319918.2,14,0.089845,0.150024,0.000001,10.96185,6,-263000.6,21888.81,-125116.1,-199042.2,59052.94
468,1931,NASIS,2004IA029001,38462,-95.142281,41.246082,32,<Null>,<Null>,Point,4568288,320497.2,14,0.718097,0.25,-0.000125,10.75115,6,-264005.3,23211.21,-125957.3,-199826.5,59268.63
469,2148,NASIS,Y07IA029005,39399,-95.081863,41.28439,7,<Null>,<Null>,Point,4572419,325663.2,14,13.401924,-11.64001,-0.002308,6.998562,3,-257496.8,27101.29,-119498.5,-193394.2,64888.29
470,2149,NASIS,Y07IA029006,39399,-95.083221,41.282696,13,<Null>,<Null>,Point,4572233,325543.2,14,22.954698,-12.33002,-0.000505,6.127754,3,-257635,27057.35,-119634.6,-193529.4,64773.22
471,2513,NASIS,Y08IA029031,39637,-95.080887,41.278057,29,<Null>,<Null>,Point,4571714,325726.2,14,7.107351,-3.309998,-0.001601,5.90933,3,-257792.5,27487.63,-119755.8,-193636,64875.34
472,2517,NASIS,Y08IA029035,39639,-95.080917,41.278305,30,<Null>,<Null>,Point,4571741,325726.2,14,6.99397,-2.73999,-0.001438,5.940169,3,-257738.2,27465.07,-119706.4,-193588.8,64890.83
473,2518,NASIS,Y08IA029036,39639,-95.081055,41.278305,28,<Null>,<Null>,Point,4571741,325714.2,14,5.497215,-5.059998,-0.000845,6.226878,3,-257738.2,27465.07,-119706.4,-193588.8,64890.83
474,2519,NASIS,Y08IA029037,39645,-95.081024,41.278446,30,<Null>,<Null>,Point,4571756,325717.2,14,6.089117,-4.25,-0.001363,6.226878,3,-257738.2,27465.07,-119706.4,-193588.8,64890.83
475,2520,NASIS,Y08IA029038,39646,-95.080887,41.278473,29,<Null>,<Null>,Point,4571759,325729.2,14,6.781792,-1.750061,-0.001167,5.940169,3,-257738.2,27465.07,-119706.4,-193588.8,64890.83
476,2521,NASIS,Y08IA029039,39647,-95.080917,41.278584,29,<Null>,<Null>,Point,4571771,325726.2,14,6.508351,-2.280029,-0.001122,6.689534,3,-257738.2,27465.07,-119706.4,-193588.8,64890.83
477,2522,NASIS,Y08IA029040,39728,-95.081055,41.278526,30,<Null>,<Null>,Point,4571765,325714.2,14,5.981521,-4.400024,-0.00142,6.226878,3,-257738.2,27465.07,-119706.4,-193588.8,64890.83
478,2525,NASIS,Y08IA029062,39604,-95.079056,41.281555,26,<Null>,<Null>,Point,4572098,325888.2,14,7.847022,-2.390015,0.000101,6.76166,3,-257407.3,27504.54,-119384.5,-193270.8,65135.63
479,2526,NASIS,Y08IA029063,39605,-95.07933,41.281612,24,<Null>,<Null>,Point,4572104,325867.2,14,7.171758,-4,-0.000012,6.714352,3,-257407.3,27504.54,-119384.5,-193270.8,65135.63
480,2554,NASIS,Y09IA029006,39773,-95.139694,41.255917,26,<Null>,<Null>,Point,4569374,320740.2,14,0.324641,-1.799988,0.000101,8.033911,6,-263240.8,23076.61,-125240,-199129.5,59599.5
481,2694,NASIS,Y09IA029004,39798,-95.141808,41.270027,18,<Null>,<Null>,Point,4570946,320602.2,14,0.742962,-1.179993,0.000699,8.94821,6,-262463.1,22594.25,-124549.8,-198468.6,59728.47
482,2750,NASIS,Y08IA029073,39737,-95.082222,41.281776,15,<Null>,<Null>,Point,4572128,325624.2,14,7.725474,-0.049988,-0.000698,7.214556,3,-257605.1,27191.91,-119596.5,-193488.3,64855.61
483,2790,NASIS,S09IA029006,39773,-95.139694,41.255917,26,<Null>,<Null>,Point,4569374,320740.2,14,0.324641,-1.799988,0.000101,8.033911,6,-263240.8,23076.61,-125240,-199129.5,59599.5
484,5791,NASIS,1973IA001001,26855,-94.642794,41.255186,28.799999,69.199997,2,Point,4568387,362371.2,13,3.672317,4.420044,-0.000096,8.736359,3,-229903.6,62804.86,-91466.99,-164119.5,101022.4
485,13342,NASIS,1973IA001008,26862,-94.691183,41.264417,25.799999,41.400002,32.799999,Point,4569491,358336.2,13,7.33276,1.299988,0.000599,5.669018,3,-232447.3,58561.51,-93881.04,-166860.5,97014.07
486,2143,NASIS,S07IA001001,39386,-94.448914,41.27689,30,<Null>,<Null>,Point,4570508,378655.2,13,4.788423,6.130005,0.000074,6.967997,3,-216097.1,77988.78,-77037.78,-149883.7,117330.5
487,2150,NASIS,S07IA001002,39409,-94.452499,41.278641,31,<Null>,<Null>,Point,4570706,378358.2,13,1.359708,8.590027,0.000413,9.516438,1,-216193.5,77651.66,-77191.52,-149995.9,117046.5
488,2186,NASIS,S07IA001001,39386,-94.448914,41.27689,30,<Null>,<Null>,Point,4570508,378655.2,13,4.788423,6.130005,0.000074,6.967997,3,-216097.1,77988.78,-77037.78,-149883.7,117330.5
489,2187,NASIS,S07IA001002,39409,-94.452499,41.278641,31,<Null>,<Null>,Point,4570706,378358.2,13,1.359708,8.590027,0.000413,9.516438,1,-216193.5,77651.66,-77191.52,-149995.9,117046.5
490,5874,NASIS,1972IA001004,26308,-94.358667,41.244911,30.700001,61.599998,7.7,Point,4566836,386155.2,13,1.147578,-13.66998,-0.000532,8.516891,6,-212913.2,86107.38,-72475.38,-146413.8,124608.5
491,13478,NASIS,1971IA001009,26100,-94.285542,41.256583,23,56.599998,20.4,Point,4568039,392302.2,13,6.770866,7.890015,0.001985,5.584657,3,-207580.7,91880.9,-66573.27,-140993,130856.6
492,1330,NASIS,96IA121001,35298,-94.121666,41.288887,10,30,60,Point,4571435,406078.2,13,4.582809,13.63,0.00185,6.610508,3,-195393.1,104121.6,-53325.42,-128695.4,144831.9
493,13122,NASIS,1966IA121003,24228,-94.106542,41.271911,20.200001,44.5,35.299999,Point,4569533,407320.2,13,3.198976,-28.54999,-0.004742,6.465286,3,-195931.1,106250.3,-53584.05,-129220.9,145914
494,13543,NCSS,S1961IA121001,10/9/1961,-94.111664,41.24472,32.6,65,2.4,Point,4566521,406852.2,13,4.564265,-0.859985,0.00038,6.930652,3,-198530.3,106395,-56000.09,-131819.2,145279.3
495,571,NASIS,85IA1210031,31352,-93.98333,41.266666,32,<Null>,<Null>,Point,4568828,417634.2,13,3.528231,2.22998,0.000411,6.556335,3,-189508.3,114826.7,-46604.83,-122811.1,156166.1
496,572,NASIS,85IA1210032,31352,-93.98333,41.266666,31,<Null>,<Null>,Point,4568828,417634.2,13,3.528231,2.22998,0.000411,6.556335,3,-189508.3,114826.7,-46604.83,-122811.1,156166.1
497,573,NASIS,85IA1210033,31352,-93.98333,41.266666,31,<Null>,<Null>,Point,4568828,417634.2,13,3.528231,2.22998,0.000411,6.556335,3,-189508.3,114826.7,-46604.83,-122811.1,156166.1
498,13171,NASIS,1968IA121008,43112,-94.01905,41.265792,31.1,66.5,2.4,Point,4568765,414640.2,13,3.15205,0.659973,-0.000916,10.41509,3,-191570.2,112481.8,-48790.37,-124867.3,153164.7
